"시점","국가별",산림면적 (1000km²),멸종위기종(포유동물) (종),멸종위기종(조류) (종),멸종위기종(어류) (종),멸종위기종(고등식물) (종),육상보호구역 (%),해양보호구역 (%)
"2007","맨섬",0,-,-,-,-,-,-
"2007","이탈리아",88,-,119,-,19,15.1,17.4
"2007","라트비아",33,-,23,-,0,17.7,6.7
"2007","리히텐슈타인",0,-,-,-,-,42.5,-
"2007","리투아니아",21,-,20,-,-,14.5,10.8
"2007","룩셈부르크",1,-,-,-,-,20.1,-
"2007","북마케도니아",10,-,34,-,0,4.9,-
"2007","몰타",0,-,-,-,-,17.3,0.4
"2007","몰도바",4,-,28,-,0,1.4,-
"2007","모나코",0,-,-,-,-,23.7,100.0
"2007","네덜란드",4,-,26,-,0,12.3,20.4
"2007","노르웨이",121,-,32,-,2,14.5,2.4
"2007","폴란드",92,-,38,-,4,22.4,4.1
"2007","포르투갈",33,-,147,-,16,8.0,2.6
"2007","루마니아",65,-,64,-,1,7.1,33.3
"2007","러시아",8134,-,153,-,7,9.1,10.8
"2007","산마리노",0,-,-,-,-,-,-
"2007","슬로바키아",19,-,44,-,2,23.2,-
"2007","슬로베니아",12,-,80,-,-,12.5,0.7
"2007","스페인",181,-,170,-,49,8.6,3.5
"2007","스웨덴",281,-,30,-,3,10.8,5.2
"2007","스위스",12,-,44,-,3,24.9,-
"2007","우크라이나",95,-,58,-,1,3.5,4.9
"2007","영국",30,-,38,-,13,26.4,5.7
"2007","유로지역",1006,-,-,-,-,-,-
"2007","몬테네그로",8,-,-,-,-,13.3,0.9
"2007","세르비아",26,-,91,-,1,6.0,-
"2007","아프리카",,,,,,,
"2007","알제리",18,-,71,-,3,6.3,0.3
"2007","앙골라",738,-,62,-,26,12.4,0.1
"2007","베냉",38,-,34,-,14,23.8,-
"2007","보츠와나",168,-,18,-,0,30.9,-
"2007","부르키나파소",69,-,13,-,2,14.2,-
"2007","부룬디",2,-,48,-,2,4.9,-
"2007","카메룬",211,-,157,-,355,9.2,0.4
"2007","카보베르데",0,-,-,-,-,2.5,-
"2007","중앙아프리카공화국",227,-,17,-,15,17.7,-
"2007","차드",58,-,21,-,2,9.4,-
"2007","코모로",0,-,-,-,-,-,-
"2007","콩고",221,-,37,-,35,9.5,32.8
"2007","콩고민주공화국",1392,-,126,-,65,10.0,4.4
"2007","코트디부아르",43,-,73,-,105,22.6,0.1
"2007","지부티",0,-,-,-,-,0.0,0.2
"2007","이집트",1,-,59,-,2,5.9,9.3
"2007","적도기니",26,-,-,-,-,19.2,2.6
"2007","에리트레아",11,-,38,-,3,5.0,-
"2007","에티오피아",180,-,86,-,22,18.4,-
"2007","가봉",237,-,43,-,108,15.1,7.3
"2007","감비아",3,-,31,-,4,1.5,0.1
"2007","가나",82,-,56,-,117,14.7,0.0
"2007","기니",67,-,61,-,22,6.8,-
"2007","기니비사우",21,-,29,-,4,16.1,45.8
"2007","케냐",37,-,172,-,103,11.8,10.5
"2007","레소토",0,-,11,-,1,0.5,-
"2007","라이베리아",80,-,60,-,46,1.8,-
"2007","리비아",2,-,31,-,1,0.1,0.1
"2007","마다가스카르",127,-,262,-,280,3.1,0.1
"2007","말라위",28,-,141,-,14,15.0,-
"2007","말리",133,-,21,-,6,2.4,-
"2007","모리타니",4,-,44,-,-,0.5,32.1
"2007","모리셔스",0,-,65,-,88,4.5,0.3
"2007","모로코",56,-,76,-,2,1.6,1.3
"2007","모잠비크",396,-,93,-,46,15.8,3.3
"2007","나미비아",76,-,55,-,24,14.5,0.5
"2007","니제르",12,-,20,-,2,7.1,-
"2007","나이지리아",237,-,79,-,171,12.8,0.2
"2007","르완다",3,-,49,-,3,10.0,-
"2007","상투메프린시페",1,-,-,-,-,-,-
"2007","세네갈",86,-,55,-,7,24.1,12.4
"2007","세이셸",0,-,-,-,-,42.0,0.5
"2007","시에라리온",28,-,48,-,47,5.0,-
"2007","소말리아",70,-,55,-,17,0.6,0.0
"2007","남아프리카공화국",175,-,323,-,73,6.9,6.5
"2007","수단",-,-,47,-,17,4.2,0.1
"2007","에스와티니",5,-,16,-,11,3.0,-
"2007","탄자니아",511,-,299,-,240,27.5,10.0
"2007","토고",12,-,33,-,10,11.3,-
"2007","튀니지",7,-,52,-,0,1.3,1.2
"2007","우간다",29,-,131,-,38,10.3,-
"2007","잠비아",468,-,38,-,8,36.0,-
"2007","짐바브웨",180,-,35,-,17,28.0,-
"2007","오세아니아",,,,,,,
"2007","미국령사모아",0,-,-,-,-,0.3,2.1
"2007","오스트레일리아",1302,-,568,-,55,10.6,28.3
"2007","피지",11,-,-,-,-,1.3,0.1
"2007","프랑스령폴리네시아",1,-,-,-,-,0.4,0.1
"2007","괌",0,-,-,-,-,26.4,0.8
"2007","키리바시",0,-,-,-,-,22.0,20.2
"2007","마셜제도",0,-,-,-,-,3.1,0.6
"2007","미크로네시아",1,-,-,-,-,4.0,0.1
"2007","나우루",0,-,-,-,-,-,-
"2007","뉴칼레도니아",8,-,-,-,-,5.5,0.3
"2007","뉴질랜드",98,-,124,-,21,26.2,10.8
"2007","북마리아나제도",0,-,-,-,-,1.1,0.1
"2007","팔라우",0,-,-,-,-,2.0,5.3
"2007","파푸아뉴기니",362,-,158,-,142,3.1,0.3
"2007","사모아",2,-,-,-,-,3.4,0.6
"2007","솔로몬제도",25,-,-,-,-,0.1,0.1
"2007","통가",0,-,-,-,-,14.5,9.4
"2007","투발루",0,-,-,-,-,0.4,0.2
"2007","바누아투",4,-,-,-,-,4.3,0.1
"2008","아시아",,,,,,,
"2008","대한민국",64,9,30,14,0,2.4,3.9
"2008","아프가니스탄",12,11,13,3,2,0.4,-
"2008","아르메니아",3,9,12,4,1,8.0,-
"2008","아제르바이잔",10,7,15,9,0,7.2,-
"2008","바레인",0,-,-,-,-,1.4,0.7
"2008","방글라데시",19,34,28,12,12,1.8,0.8
"2008","부탄",27,-,-,-,-,28.4,-
"2008","브루나이",4,-,-,-,-,44.0,1.4
"2008","캄보디아",106,37,25,18,31,25.3,0.4
"2008","중국",1959,74,85,70,446,16.6,1.3
"2008","키프로스",2,-,-,-,-,10.5,0.6
"2008","동티모르",9,4,5,5,0,6.1,6.7
"2008","조지아",28,10,10,12,0,3.7,0.5
"2008","홍콩",-,2,16,13,6,41.8,-
"2008","인도",691,96,76,40,246,5.0,1.7
"2008","인도네시아",1000,183,115,111,386,14.2,2.0
"2008","이란",104,16,20,21,1,7.1,1.7
"2008","이라크",8,13,18,6,0,0.1,-
"2008","이스라엘",2,15,13,31,0,17.8,0.5
"2008","일본",249,27,40,40,12,16.5,5.6
"2008","요르단",1,13,8,14,0,1.9,30.0
"2008","카자흐스탄",31,16,21,13,16,2.5,-
"2008","북한",63,9,20,8,3,5.9,0.1
"2008","쿠웨이트",0,6,8,10,0,1.6,0.0
"2008","키르기스스탄",12,6,12,3,14,6.9,-
"2008","라오스",170,46,23,6,21,16.6,-
"2008","레바논",1,10,6,15,0,0.5,0.1
"2008","말레이시아",191,70,42,49,686,18.1,2.0
"2008","몰디브",0,-,-,-,-,-,-
"2008","몽골",142,11,21,1,0,13.4,-
"2008","미얀마",321,45,41,17,38,6.3,0.3
"2008","네팔",59,32,32,0,7,17.0,-
"2008","오만",0,9,9,20,6,10.7,1.3
"2008","파키스탄",42,23,27,22,2,10.1,1.8
"2008","필리핀",69,39,67,60,216,10.9,2.5
"2008","카타르",0,2,4,7,0,2.5,0.3
"2008","사우디아라비아",10,9,14,16,3,31.3,3.4
"2008","싱가포르",0,12,14,22,54,5.4,1.4
"2008","스리랑카",21,30,13,31,280,21.5,1.1
"2008","시리아",5,16,13,27,0,0.6,0.6
"2008","타지키스탄",4,8,9,8,14,4.1,-
"2008","태국",199,57,44,50,86,20.1,4.4
"2008","튀르키예",209,17,15,60,3,1.9,2.4
"2008","투르크메니스탄",41,9,15,12,3,3.0,-
"2008","아랍에미리트",3,7,8,9,0,5.6,2.6
"2008","우즈베키스탄",33,11,15,8,15,2.3,-
"2008","베트남",131,54,39,33,147,6.2,1.7
"2008","예멘",5,9,13,18,159,0.5,1.8
"2008","북아메리카",,,,,,,
"2008","버뮤다",0,-,-,-,-,5.6,5.0
"2008","캐나다",3474,12,16,26,2,7.2,1.0
"2008","그린란드",0,-,-,-,-,40.6,36.3
"2008","멕시코",672,100,54,114,261,10.9,16.2
"2008","미국",3077,37,74,164,244,12.4,27.9
"2008","남아메리카",,,,,,,
"2008","앤티가바부다",0,-,-,-,-,7.0,0.7
"2008","아르헨티나",308,35,49,31,44,5.5,1.1
"2008","아루바",0,-,-,-,-,0.1,-
"2008","바하마",5,-,-,-,-,13.7,0.4
"2008","바베이도스",0,-,-,-,-,0.1,0.1
"2008","벨리즈",14,-,-,-,-,28.0,11.9
"2008","볼리비아",535,19,29,0,71,18.5,-
"2008","브라질",5195,82,122,64,382,26.3,16.5
"2008","영국령버진아일랜드",0,-,-,-,-,-,-
"2008","케이맨제도",0,-,-,-,-,8.7,1.2
"2008","칠레",165,21,32,18,40,16.6,3.7
"2008","콜롬비아",612,52,86,31,223,20.6,15.5
"2008","코스타리카",29,8,17,19,111,20.9,12.2
"2008","쿠바",28,14,17,28,163,6.3,2.8
"2008","도미니카연방",0,-,-,-,-,21.7,0.1
"2008","도미니카공화국",21,6,14,15,30,22.2,30.4
"2008","에콰도르",132,43,69,15,1839,25.1,75.4
"2008","엘살바도르",6,5,3,7,26,0.7,3.1
"2008","그레나다",0,-,-,-,-,1.7,0.0
"2008","과테말라",38,16,11,16,83,30.6,12.5
"2008","가이아나",185,-,-,-,-,5.0,-
"2008","아이티",4,5,13,15,29,0.3,-
"2008","온두라스",66,6,7,19,110,18.2,1.9
"2008","자메이카",6,5,10,15,209,18.9,4.2
"2008","니카라과",44,5,9,21,39,36.7,37.2
"2008","파나마",44,14,17,19,194,18.7,4.0
"2008","파라과이",203,8,27,0,10,5.4,-
"2008","페루",743,53,93,10,275,13.6,2.8
"2008","푸에르토리코",5,3,8,13,53,10.1,1.6
"2008","세인트키츠네비스",0,-,-,-,-,3.6,0.5
"2008","세인트루시아",0,-,-,-,-,14.3,0.1
"2008","세인트빈센트그레나딘",0,-,-,-,-,10.9,0.6
"2008","수리남",153,-,-,-,-,11.6,22.9
"2008","트리니다드토바고",2,2,2,19,1,31.2,2.8
"2008","터크스케이커스제도",0,-,-,-,-,42.9,1.0
"2008","미국령버진아일랜드",0,-,-,-,-,15.2,0.6
"2008","우루과이",17,10,24,28,1,0.3,0.3
"2008","베네수엘라",478,32,26,29,69,53.8,15.3
"2008","유럽",,,,,,,
"2008","알바니아",8,3,6,33,0,9.9,1.6
"2008","안도라",0,-,-,-,-,6.1,-
"2008","오스트리아",39,4,9,9,4,22.9,-
"2008","벨라루스",86,4,4,1,0,7.2,-
"2008","벨기에",7,3,2,9,1,13.8,0.0
"2008","보스니아-헤르체고비나",21,4,6,27,1,0.6,0.7
"2008","불가리아",37,7,12,17,0,9.2,3.2
"2008","샤넬군도",0,-,-,-,-,9.3,0.0
"2008","크로아티아",19,7,11,46,1,13.0,3.4
"2008","체코",27,2,6,5,4,15.1,-
"2008","덴마크",6,2,2,13,3,4.9,3.2
"2008","에스토니아",23,1,3,4,0,20.4,26.5
"2008","페로제도",0,-,-,-,-,-,-
"2008","핀란드",223,1,4,5,1,9.0,5.0
"2008","프랑스",162,9,6,31,8,16.5,21.3
"2008","독일",114,6,6,20,12,42.4,40.3
"2008","지브롤터",0,-,-,-,-,-,-
"2008","그리스",38,10,11,62,11,15.7,2.6
"2008","헝가리",20,2,9,9,1,5.1,-
"2008","아이슬란드",0,-,-,-,-,19.7,3.9
"2008","아일랜드",7,5,1,16,1,1.8,0.2
"2008","맨섬",0,-,-,-,-,-,-
"2008","이탈리아",89,7,8,33,19,15.1,17.4
"2008","라트비아",33,1,4,6,0,17.7,6.7
"2008","리히텐슈타인",0,-,-,-,-,42.5,-
"2008","리투아니아",21,3,4,6,0,14.5,10.8
"2008","룩셈부르크",1,-,-,-,-,20.1,-
"2008","북마케도니아",10,5,10,14,0,4.9,-
"2008","몰타",0,-,-,-,-,17.3,0.4
"2008","몰도바",4,4,9,9,0,1.4,-
"2008","모나코",0,-,-,-,-,23.7,100.0
"2008","네덜란드",4,4,2,11,0,12.4,22.1
"2008","노르웨이",121,7,2,14,2,14.6,2.4
"2008","폴란드",93,5,6,6,4,22.4,4.1
"2008","포르투갈",33,11,8,38,16,8.3,3.1
"2008","루마니아",65,7,12,16,1,7.1,33.3
"2008","러시아",8140,33,51,32,7,9.1,10.8
"2008","산마리노",0,-,-,-,-,-,-
"2008","슬로바키아",19,3,7,7,2,23.2,-
"2008","슬로베니아",12,4,4,24,0,13.2,0.7
"2008","스페인",183,16,15,52,49,8.6,3.5
"2008","스웨덴",281,1,3,12,3,10.9,5.3
"2008","스위스",12,2,2,11,3,24.9,-
"2008","우크라이나",95,11,12,20,1,3.5,4.9
"2008","영국",30,5,2,34,14,26.4,5.7
"2008","유로지역",1010,-,-,-,-,-,-
"2008","몬테네그로",8,-,-,-,-,13.3,0.9
"2008","세르비아",27,6,11,8,1,6.0,-
"2008","아프리카",,,,,,,
"2008","알제리",19,14,11,23,3,6.3,0.3
"2008","앙골라",733,14,18,22,26,12.4,0.1
"2008","베냉",37,10,4,15,14,23.8,-
"2008","보츠와나",167,6,7,2,0,30.9,-
"2008","부르키나파소",68,8,5,0,2,14.2,-
"2008","부룬디",2,9,8,18,2,4.9,-
"2008","카메룬",210,41,15,43,355,9.2,0.4
"2008","카보베르데",0,-,-,-,-,2.5,-
"2008","중앙아프리카공화국",227,7,5,0,15,17.7,-
"2008","차드",57,12,7,0,2,9.4,-
"2008","코모로",0,-,-,-,-,-,-
"2008","콩고",221,11,3,15,35,9.5,32.8
"2008","콩고민주공화국",1385,29,31,25,65,10.0,4.4
"2008","코트디부아르",42,24,14,19,105,22.6,0.1
"2008","지부티",0,-,-,-,-,0.0,0.2
"2008","이집트",1,17,10,24,2,5.9,9.3
"2008","적도기니",25,-,-,-,-,19.2,2.6
"2008","에리트레아",11,9,9,14,3,5.0,-
"2008","에티오피아",179,31,22,2,22,18.4,-
"2008","가봉",237,13,5,21,108,15.1,7.3
"2008","감비아",3,9,5,16,4,1.5,0.1
"2008","가나",81,17,8,17,117,14.7,0.0
"2008","기니",66,22,12,19,22,6.8,-
"2008","기니비사우",21,11,2,18,4,16.1,45.8
"2008","케냐",37,27,27,71,103,11.8,10.5
"2008","레소토",0,2,5,1,1,0.5,-
"2008","라이베리아",80,20,11,19,46,1.8,-
"2008","리비아",2,12,4,14,1,0.1,0.1
"2008","마다가스카르",127,62,35,75,281,3.1,0.1
"2008","말라위",27,6,12,101,14,15.0,-
"2008","말리",133,11,6,1,6,2.4,-
"2008","모리타니",4,14,8,23,0,0.5,32.1
"2008","모리셔스",0,6,11,11,88,4.5,0.3
"2008","모로코",56,18,10,31,2,1.6,1.3
"2008","모잠비크",394,11,21,45,46,15.8,3.3
"2008","나미비아",75,11,21,21,24,14.5,0.5
"2008","니제르",12,11,5,2,2,7.1,-
"2008","나이지리아",236,27,12,21,171,12.8,0.2
"2008","르완다",3,19,10,9,3,10.0,-
"2008","상투메프린시페",1,-,-,-,-,-,-
"2008","세네갈",85,15,8,28,7,24.1,12.4
"2008","세이셸",0,-,-,-,-,42.0,0.5
"2008","시에라리온",28,16,10,16,47,5.0,-
"2008","소말리아",69,14,12,26,17,0.6,0.0
"2008","남아프리카공화국",175,23,35,65,74,6.9,6.5
"2008","수단",-,14,13,13,17,4.2,0.1
"2008","에스와티니",5,4,7,3,11,3.0,-
"2008","탄자니아",507,34,40,138,240,27.5,10.0
"2008","토고",12,10,2,16,10,11.3,-
"2008","튀니지",7,14,8,20,0,1.3,1.2
"2008","우간다",28,21,18,54,38,10.3,-
"2008","잠비아",468,8,12,10,8,36.0,-
"2008","짐바브웨",180,8,11,3,17,28.0,-
"2008","오세아니아",,,,,,,
"2008","미국령사모아",0,-,-,-,-,0.3,2.1
"2008","오스트레일리아",1300,57,49,84,55,10.6,28.3
"2008","피지",11,-,-,-,-,1.3,0.1
"2008","프랑스령폴리네시아",1,-,-,-,-,0.4,0.1
"2008","괌",0,-,-,-,-,26.4,0.8
"2008","키리바시",0,-,-,-,-,22.0,20.2
"2008","마셜제도",0,-,-,-,-,3.1,0.6
"2008","미크로네시아",1,-,-,-,-,4.0,0.1
"2008","나우루",0,-,-,-,-,-,-
"2008","뉴칼레도니아",8,-,-,-,-,60.2,17.7
"2008","뉴질랜드",98,8,69,14,21,26.2,10.8
"2008","북마리아나제도",0,-,-,-,-,1.1,0.1
"2008","팔라우",0,-,-,-,-,2.0,5.3
"2008","파푸아뉴기니",362,41,36,38,142,3.1,0.3
"2008","사모아",2,-,-,-,-,3.4,0.6
"2008","솔로몬제도",25,-,-,-,-,0.1,0.1
"2008","통가",0,-,-,-,-,14.5,9.4
"2008","투발루",0,-,-,-,-,0.4,0.2
"2008","바누아투",4,-,-,-,-,4.3,0.1
