"시점","국가별",산림면적 (1000km²),멸종위기종(포유동물) (종),멸종위기종(조류) (종),멸종위기종(어류) (종),멸종위기종(고등식물) (종),육상보호구역 (%),해양보호구역 (%)
"2018","탄자니아",467,41,49,179,644,38.1,3.0
"2018","토고",12,13,13,38,13,27.6,0.2
"2018","튀니지",7,14,11,39,9,7.9,1.0
"2018","우간다",24,31,30,60,64,16.1,-
"2018","잠비아",452,13,20,20,23,37.9,-
"2018","짐바브웨",175,10,19,3,52,27.2,-
"2018","오세아니아",,,,,,,
"2018","미국령사모아",0,1,8,12,1,15.8,8.7
"2018","오스트레일리아",1340,63,52,125,108,19.3,40.6
"2018","피지",11,7,14,20,78,5.4,0.9
"2018","프랑스령폴리네시아",1,0,35,28,48,2.0,0.0
"2018","괌",0,3,14,14,5,22.5,0.0
"2018","키리바시",0,2,6,14,0,22.4,11.8
"2018","마셜제도",0,1,4,18,0,11.9,0.3
"2018","미크로네시아",1,5,12,25,5,0.0,0.0
"2018","나우루",0,2,2,11,0,-,-
"2018","뉴칼레도니아",8,9,17,37,350,54.4,96.6
"2018","뉴질랜드",99,9,69,38,21,32.5,30.4
"2018","북마리아나제도",0,3,17,14,6,7.7,33.3
"2018","팔라우",0,4,6,21,5,28.0,83.0
"2018","파푸아뉴기니",359,41,39,61,179,3.1,0.2
"2018","사모아",2,2,6,16,2,7.3,0.1
"2018","솔로몬제도",25,19,24,24,16,2.2,0.1
"2018","통가",0,2,5,16,5,15.9,1.5
"2018","투발루",0,2,1,13,0,2.0,0.0
"2018","바누아투",4,8,8,18,10,4.2,0.0
